name,author,familia,lifeform,habitus,plantUse,height,exposure,moisture,soil,hardiness,leafShape,leafDivision,leafArrangement,leafRetention,autumnColour,floweringPeriod,flowerColour,flowerShape,inflorescence,fruit,ordo,superordo,subclassis,classis,subdivisio,divisio,familia
Abutilon_malacum,S.Watson,Malvaceae,6,_NA,_NA,N\/A cm - 1 m,1,1,_NA,_NA,3,1,2,1,_NA,,#ff6a11,_NA,5,16,malvales,malvanae,dilleniidae,rosopsida,magnoliophytina,magnoliophyta,Malvaceae
Abutilon_mauritianum,(Jacq.) Medik.,Malvaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,1,2,_NA,_NA,""",""flowerColour"":""",""",""flowerShape"":""_NA",_NA,_NA,16,malvales,malvanae,dilleniidae,rosopsida,magnoliophytina,magnoliophyta,Malvaceae
Abutilon_megapotamicum,(A.Spreng.) A.St.-Hil. & Naudin,Malvaceae,3,_NA,_NA,1.5 - 2 m,_NA,_NA,_NA,8,9,1,2,_NA,_NA,,#e7422b,11,1,16,malvales,malvanae,dilleniidae,rosopsida,magnoliophytina,magnoliophyta,Malvaceae
Abutilon_menziesii,Seem.,Malvaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,1,2,_NA,_NA,,#b41920,_NA,_NA,16,malvales,malvanae,dilleniidae,rosopsida,magnoliophytina,magnoliophyta,Malvaceae
Abutilon_palmeri,A.Gray,Malvaceae,2,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,1,2,_NA,_NA,,#ffa908,_NA,_NA,16,malvales,malvanae,dilleniidae,rosopsida,magnoliophytina,magnoliophyta,Malvaceae
Abutilon_parishii,S.Watson,Malvaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,1,2,_NA,_NA,""",""flowerColour"":""",""",""flowerShape"":""_NA",_NA,_NA,16,malvales,malvanae,dilleniidae,rosopsida,magnoliophytina,magnoliophyta,Malvaceae
Abutilon_parvulum,A.Gray,Malvaceae,6,_NA,_NA,30 - 90 cm,_NA,_NA,_NA,_NA,_NA,1,2,1,_NA,,#c01811,_NA,_NA,16,malvales,malvanae,dilleniidae,rosopsida,magnoliophytina,magnoliophyta,Malvaceae
Abutilon_permolle,(Willd.) Sweet,Malvaceae,6,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,1,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""_NA",_NA,_NA,16,malvales,malvanae,dilleniidae,rosopsida,magnoliophytina,magnoliophyta,Malvaceae
Abutilon_pictum,(Gillies ex Hook.) Walp.,Malvaceae,3,_NA,_NA,4.5 - 5 m,_NA,_NA,_NA,9,3,1,2,_NA,_NA,,#ff7117,11,1,16,malvales,malvanae,dilleniidae,rosopsida,magnoliophytina,magnoliophyta,Malvaceae
Abutilon_reventum,S.Watson,Malvaceae,6,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,1,2,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""_NA",_NA,_NA,16,malvales,malvanae,dilleniidae,rosopsida,magnoliophytina,magnoliophyta,Malvaceae
Abutilon_sandwicense,(O.Deg.) Christoph.,Malvaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,1,2,_NA,_NA,""",""flowerColour"":""",""",""flowerShape"":""_NA",_NA,_NA,16,malvales,malvanae,dilleniidae,rosopsida,magnoliophytina,magnoliophyta,Malvaceae
Abutilon_theophrasti,Medik.,Malvaceae,6,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,4,_NA,1,2,1,_NA,,""",""flowerShape"":""_NA",_NA,_NA,16,malvales,malvanae,dilleniidae,rosopsida,magnoliophytina,magnoliophyta,Malvaceae
Abutilon_trisulcatum,(Jacq.) Urb.,Malvaceae,2,_NA,_NA,1.5 - 1.8 m,_NA,_NA,_NA,_NA,_NA,1,2,_NA,_NA,,#c01811,_NA,_NA,16,malvales,malvanae,dilleniidae,rosopsida,magnoliophytina,magnoliophyta,Malvaceae
Abutilon_wrightii,A.Gray,Malvaceae,2,_NA,_NA,15 - 30 cm,_NA,_NA,_NA,_NA,_NA,1,2,_NA,_NA,,#ffd534,_NA,_NA,16,malvales,malvanae,dilleniidae,rosopsida,magnoliophytina,magnoliophyta,Malvaceae
Acacia_abyssinica,Benth.,Fabaceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_acinacea,Lindl.,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,1,_NA,_NA,9,_NA,6,2,3,_NA,,#f3dc19,28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_aciphylla,Benth.,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_aculeatissima,J.F.Macbr.,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,9,_NA,6,2,3,_NA,,""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_acuminata,Benth.,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,9,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_adunca,G.Don,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,9,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_alata_var._platyptera,(Lindl.) Meisn.,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,8,_NA,6,2,3,_NA,,""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_alata,R.Br.,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,8,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_ampliceps,Maslin,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_anegadensis,Britton,Fabaceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_aneura,Benth.,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,9,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_angustissima_var._hirta,(Nutt.) B.L.Rob.,Fabaceae,2,_NA,_NA,30 - 90 cm,123,23,123,_NA,_NA,6,2,3,_NA,,#ffffff,28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_angustissima_var._shrevei,(Britton & Rose) Isely,Fabaceae,2,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_angustissima_var._suffrutescens,(Rose) Isely,Fabaceae,2,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_angustissima_var._texensis,(Torr. & A.Gray) Isely,Fabaceae,2,_NA,_NA,1.8 - 10 m,123,23,_NA,_NA,_NA,6,2,3,_NA,,#ffffff,28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_angustissima,(Mill.) Kuntze,Fabaceae,2,_NA,_NA,30 - 90 cm,12,1,23,_NA,_NA,6,2,3,_NA,,#ffffff,28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_arenaria,Schinz,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_auriculiformis,Benth.,Fabaceae,1,_NA,1,N\/A - N\/A cm,_NA,_NA,_NA,9,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_baileyana,F.Muell.,Fabaceae,3,_NA,1,5 - 8 m,_NA,_NA,_NA,8,7,6,2,3,_NA,,#f8da21,28,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_beckleri,Tindale,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_berlandieri,Benth.,Fabaceae,3,_NA,_NA,90 cm - 4.5 m,12,1,23,_NA,2,6,2,3,_NA,,#ffffff,28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_binervata,DC.,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_boormanii,Maiden,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,8,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_brachybotrya,Benth.,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,9,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_brachystachya,Benth.,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,1,_NA,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_buxifolia,A.Cunn.,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,9,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_caesiella,Maiden & Blakely,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_caffra,(Thunb.) Willd.,Fabaceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,9,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_calamifolia,Lindl.,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,9,_NA,6,2,3,_NA,,""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_cambagei,R.T.Baker,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_cardiophylla,Benth.,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,9,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_catechu,(L.f.) Willd.,Fabaceae,1,_NA,1,N\/A - N\/A cm,_NA,_NA,_NA,9,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_caven_var._macrocarpa,Aronson,Fabaceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,9,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_chinchillensis,Tindale,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_choriophylla,Benth.,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_cognata,Domin,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_colletioides,Benth.,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_collinsii,Saff.,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_confusa,Merr.,Fabaceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_conspersa,F.Muell.,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_constricta_var._paucispina,Wooton & Standl.,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_constricta,A.Gray,Fabaceae,3,_NA,_NA,1.8 - 2.7 m,1,1,123,4,_NA,6,2,3,_NA,,#f8da21,28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_continua,Benth.,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_cornigera,(L.) Willd.,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,9,_NA,6,2,3,_NA,,""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_craspedocarpa,F.Muell.,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_cultriformis,G.Don,Fabaceae,3,_NA,_NA,2 - 4 m,_NA,_NA,_NA,9,3,6,2,3,_NA,,#efe981,28,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_cupularis,Domin,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_cyclops,G.Don,Fabaceae,1,_NA,_NA,4 - 4 m,1,_NA,123,9,_NA,6,2,3,_NA,,#f8da21,28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_davyi,N.E.Br.,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_dealbata,Link,Fabaceae,1,1_1,1,15 - 30 m,_NA,_NA,_NA,8,7,6,2,3,_NA,,#f8da21,28,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_deanei_subsp._paucijuga,(N.A.Wakef.) Tindale,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_deanei,"M.B.Welch, Coombs & McGlynn",Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_decora,Rchb.f.,Fabaceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,9,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_decurrens,Willd.,Fabaceae,1,1_1,1,5 - 15 m,_NA,_NA,_NA,8,7,6,2,3,_NA,,#f8da21,28,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_dietrichiana,F.Muell.,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_difformis,R.T.Baker,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_doratoxylon,A.Cunn.,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_drummondii,Lindl.,Fabaceae,3,_NA,_NA,60 cm - 1.8 m,_NA,_NA,_NA,9,3,6,2,3,_NA,,#f8da21,28,6,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_dunnii,(Maiden) Turrill,Fabaceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,9,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_eburnea,(L.f.) Willd.,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,9,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_elata,Benth.,Fabaceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_erioloba,E.Mey.,Fabaceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_erubescens,Oliv.,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_estrophiolata,F.Muell.,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_extensa,Lindl.,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,9,3,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_farnesiana,(L.) Willd.,Fabaceae,3,_NA,1,3.6 - 10 m,1,1,23,8,3,6,2,3,_NA,,#ff6a11,28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_fimbriata,G.Don,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,9,3,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_floribunda,(Vent.) Willd.,Fabaceae,1,1_1,_NA,4 - 8 m,_NA,_NA,_NA,9,3,6,2,3,_NA,,#efe981,28,6,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_galpinii,Burtt Davy,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,3,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_genistifolia,Link,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,3,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_gerrardii,Benth.,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,3,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_gladiiformis,Benth.,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,3,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_glandulicarpa,Reader,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,3,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_glauca,(L.) Moench,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,3,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_glaucoptera,Benth.,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,9,3,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_goetzei,Harms,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,3,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_gracilifolia,Maiden & Blakely,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,3,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_greggii,A.Gray,Fabaceae,3,_NA,_NA,5 - 6 m,1,1,123,_NA,3,6,2,3,_NA,,#f8da21,28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_hakeoides,Benth.,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,9,3,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Acacia_hebeclada,DC.,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,3,6,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""28",28,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
